product,title,date,country,stars,helpful,review,language,title_sentiment,title_wc,review_sentiment,review_wc
iRobot ROOMBA980 Robot Vacuum Cleaner,"The answer to the question, ""What to do with you _hate_ vacuuming?""",2017-02-16,Canada,4,4,"I've just moved, and after cleaning out my old apartment I vowed a mighty oath I'd not get so behind in vacuuming again. Knowing I'm a lazy sod, I bought the Rumba.It's drop dead amazing. Except for very TIGHT corners, it covers an average-sized room in 20 minutes or so. I've found it helpful to pick up or move what furniture I can (remember in grade school you were asked to put your chairs on your desks at the end of the day?) so as to help the little guy out, but face it, if you were vacuuming yourself you'd move the chairs anyway.I've decided I'd sooner do the house one room at a time. I've supposedly got the Roomba set to stop when it's garbage-storage is full, but I'm not sure it's doing that. One room at a time means the (admittedly very limited) dustbin doesn't get completely full.It's very efficient about picking up floor stuff. I'm sure it's not hurting the carpet; when I empty the dustbin when it's just done a yellow carpet, the lint and such is grey, not yellow. So it's legitimately getting dirt.The manual is a little intimidating about how often you'll need new parts. After seeing the progress bars on the app, I don't think that'll be a problem after all. The air filters in particular look like they'd fill up fast, but a quick vacuum with a ""real"" vacuum seems to get the in-use filter quite clean again.It's not quiet; it sounds like a vacuum cleaner. That's perfectly forgivable.The ""edge detection"" didn't work as well as it might have when it encountered stairs. It didn't fall DOWN the stairs, but it did stop with about a quarter of itself over the edge and call for help. I put it down to the stairs being carpeted, and the carpet is contiguous with the floor carpeting. It'd likely do better on bare steps.It's awfully good at getting into nooks and crannies, but there are simply some corners it's never going to fit into. OK, a little manual touch-up is OK.It's awfully good at going under things. When it disappeared under the bed and under the couch, I was a little worried. I need not have been.The shift from high power to lower power when moving from carpet to hard floor is neat to hear, and more proof that it's really beating that rug.By default, the Roomba vacuums through a room twice. I've turned that off; since I'm using it on a schedule, it'll stay caught up on dirt without doing the same job twice.The light-emitting electronic barriers work just fine though you have to remember the Roomba might just sneak into another room by going under, say, a couch, and avoiding the electronic barrier you've set up.I'm mildly sorry I can't drive it from the app, to clean up a specific mess. There's a button (""Spot clean"") I think that makes the robot just go over the area it's been placed in, but manual control would be better.It was hard to get past the price tag; but I _hate_ vacuuming, and now I get to watch a faithful servant do it. I've named mine ""Hired Girl"" from the Heinlein novel, ""A Door Into Summer"".",eng,-0.21650635094610968,12,-0.011649594940316685,557
iRobot ROOMBA980 Robot Vacuum Cleaner,Excelente Irobot,2018-12-30,Mexico,5,2,"Tengo casi dos años con ella, siempre ha cumplido con su función, las contadas ocasiones que no lo ha hecho ha sido por culpa mi, deje un cable tirado o no vacie el contenedor de residuos.Es una aspiradora robot así que hace ruido como una aspiradora, pero como puedes configurar cuando quieres que trabaje puedes hacerlo mientras no estés en casa.Limpia muy bien, tiene algunos problemas con algún tipo de objetos como hojas secas o chanclasLee las instrucciones e indicaciones antes de usar.En contadas ocasiones se ha quedado encerrada en algún lugar o no limpia todas las habitaciones.Las paredes virtuales son muy útiles para definir donde no quieres que pase.No funciona con Alexa, espero que no tarde mucho en ser compatible en México.Funciona con el asistente de la gran G en México",spa,0,2,-0.05433878862335685,138
iRobot ROOMBA980 Robot Vacuum Cleaner,"Flagship addition to my robot army, cleaning subdivision",2017-03-21,Canada,5,8,"Mr. Carson is a great addition to my robot army of house cleaners. He'a loud when he boosts cleaning for the rugs - I would let him choose when to boost cleaning as that mode eats batteries too. As with all robot cleaners, you need to pick up all your junk off the floor and make sure there are no organic pet surprises hidden about.The roomba has multiple language support and since I'm a fancy lady living in lavish manor (and not a person with a full time job, family and pets), I gave him an English accent.As for pets, Mr. Carson cleans up all the tumbleweeds, and does it better than older models. The hair no longer jams up the connectors of the extractor brushs like the older models and the bin is easier to dump with less mess. He also gets under the couches and other furniture, (as if I do that every time I vacuum!) so I forgive the few bits left in the less roomba friendly areas of the house.You can't beat this model being able to go back and charge during a large job. You could get your whole house done while you are at work. Plus the app will let you know if it's cleaning, charging, or stuck. The app also prompts you to do maintenance and gives you instructions on how to do it too.Coming home to clean floors you didn't have to clean yourself with the push of a button? Take my money please!",eng,0.2651650429449553,8,0.11519707621766183,255
iRobot ROOMBA980 Robot Vacuum Cleaner,D'une efficacité formidable,2019-06-11,France,5,7,"Nous avons un cocker ""noir"" adorable mais qui perd ses poils ""tout le temps et toute l'année""... et deux grands tapis laine de chacun 12 m2... l'enfer pour la ménagère. Malgré un aspirateur très réputé pour son efficacité, ayant des problèmes d'épaule, j'avais beaucoup de mal. Lorsque j'ai essayé le roomba de la génération précédente de mon fils, j'ai été surprise déjà de son efficacité mais il avait l'inconvénient des poils qui se mettaient sur les brosses et engrenages, je suis allée sur le site et en voyant le descriptif du 980 ""spécial tapis et brosses spéciales pour les animaux, et une aspiration plus forte"" je me suis dit qu'il me le fallait. Et VRAIMENT, JE SUIS ENCHANTÉE, je le mets en route et je vais boire un café en ville avec mon mari pendant que Roomba fait le travail (pas toute la maison, un jour le séjour qui est grand et le lendemain les autres pièces (même le petit coin où il entre facilement et de plus j'ai constaté que la poussière ne retombait pas comme avec un aspirateur, une console en verre dans mon entrée que je nettoyais tous les jours reste propre pendant 3 jours. GENIAL EST LE QUALIFICATIF DE CET APPAREIL.",fra,-0.34641016151377546,3,0.09558860704438032,202
iRobot ROOMBA980 Robot Vacuum Cleaner,Happy Roomba owner,2016-02-22,Canada,5,11,"I have a challenging living space for this thing to operate in (many tight spaces into and under which it barely fits), but it works like a champ.It has some problems where it curls up the corners of lightweight rugs; I ended up replacing mine with bigger, heavier rugs.Had to do a little hack to cover up the cliff sensors, in order to get it to cross over black carpet edges (Google around).  Use bright white paper of heavy stock, and cover the whole sensor.  Suggest you do one sensor at a time and test after each, to help you identify if something's wrong.Only real complaint is their tech support was useless.  Internet was a way better source of information.",eng,0.43301270189221935,3,0.14993953387297032,123
iRobot ROOMBA980 Robot Vacuum Cleaner,Definately a work saver .,2016-02-05,Canada,4,16,After Buying and returning an 800 series unit I was a bit skeptical as to how this unit was going to perform .however I am happy to say the 980 is doing a far better job.We have had to do a little Roomba proofing of our house as the Roomba has occasionally found itself in perilbeached on a boot tray or hung up on a small lip .Now that we have the kinks worked out the Roomba cleans our house in about 3 hours with a 2 hour charge in the middle.I would and have recommended the 980 to friends .,eng,0.525,4,0.16190964410092604,97
iRobot ROOMBA980 Robot Vacuum Cleaner,"App broken, and customer center asks for money for repairment",2019-11-19,Germany,1,2,"Hands off! So i purchased this a while back in July. All good until they update the App and for whatever reason, the Irobot does not recognize the Wifi (mentioned worked fine until then)Now the fun starts in October dating. I exchange an xx amount of email with the local center that eventually sais they do not recognize the seller purchase so if i want it ""repaired"" (update of the firmware) i need to pay transport and repairment. So I take it back to the seller from Amazon, that sais the same thing, app broken, send it to local (my local is CZ in Prague) for firmware update...Now what to do..i paied alot of money for it to spend now time and money to have it fixed. Big regret buying this!",eng,0.031622776601683784,10,-0.00862776752479013,134
iRobot ROOMBA980 Robot Vacuum Cleaner,Even Golden Retriever Hair,2016-03-05,Canada,5,11,I was totally sceptical for years about robotic vacuums and I waited until I read about the 980 and I'm so glad I waited till now. I've had it two weeks and it has made such a change to our pet shared house. It does everything the videos say and has never missed its charging base. We have very clean pet hair free hardwood downstairs and it cleans all 1500 square feet on a single charge. Carpets have perfectly straight vac lines that you just can't do manually. We cant imagine life without our 980. I'm hoping that it lasts a good long time as it wasn't cheap but much cheaper then a maid over the long haul. Wifi connection is amazing i set scheduled cleans from my office. If you are sitting on the fence then jump and go for it and you will be compelled to write a review like me lol.,eng,0.3,4,0.16586326357461498,151
iRobot ROOMBA980 Robot Vacuum Cleaner,works okay,2019-06-22,Canada,4,0,"too bad the newer models were 4 or 500 more because the features would be much appreciated. Would be nice to have it empty itself out. That being said, i run it through our upstairs twice a week and basement once a week. I empty it everytime, but it has only stopped the first time i used it because the dust bin was full. Once in a while it gets stuck between a bed leg and the wall so i stick a laundry basket there. Battery life is meh. Has enough to do the upstairs once as long as it doesnt get stuck, then it has to pause and recharge before starting over. Doesnt do corners well, which is probably why the newest model was redesigned to look like the neato.Voice control is nice, but google keeps messing with things and i now have to ask it to get roomba to clean the house where before i could just say vacuum or clean the house. would be nice to be able to specify which room to clean like you can on the newer models.",eng,0.17677669529663687,2,-0.06545662998656608,183
iRobot ROOMBA980 Robot Vacuum Cleaner,I love my iRobot,2018-02-15,Canada,5,0,"I have had my iRobot 980 for a few months now. It does a super job of cleaning my carpets, cleans deeper than my previous vac and, in fact they don't require shampooing nearly as often. One of the wheels did seize up after a month. I called the company and they sent a replacement, under warranty, with good instructions and it arrived in less than a week. I was very pleased with the way it was all handled. To vacuum the whole house the robot requires two additional charges and tends to get stuck at some point. I have found that by shutting off two rooms, vacuuming the rest of the house then doing the other two rooms after a full charge I can do the whole house in less time and have fewer ""stuck"" messages.",eng,0.375,4,0.1501570631884616,136
iRobot ROOMBA980 Robot Vacuum Cleaner,Pros and Cons,2019-04-01,Canada,4,0,"Pros: saves my time and saves my back from cleaning under the beds and tables.Cons: trash box is small, so have to empty it after each use. Battery doesn't last for two levels at my 1500sq ft. house, so have to recharge after one level. The spinning brush can get stuck in hair, so needs to be unscrewed and cleaned from the hair.Advise: before starting the robot, check your  furniture and appliances heights to prevent possible damaging to the vacuum cleaner. For example, our robot got scratched pretty bad when it went near our steel dishwasher. After it happened I started using the virtual wall near dishwasher.",eng,0,3,0.037352090209961546,109
iRobot ROOMBA980 Robot Vacuum Cleaner,iRobot has taken the Roomba 980 to greater levels of intelligence and performance.  Just wish that collection bin was larger!,2017-07-06,Canada,4,2,"I bought this for my wife to reduce the amount of daily cleaning that she had to do.  We had a roomba several years ago and while it did help with daily upkeep, it didn't hold up for very long, even with regular routine maintenance.  The old roomba was simple and very short on intelligence back then.Fast-forward many years later to the new 980 series.  This little guy actually has gained a significant level of AI and is definitely more advanced than your grandma's Roomba!  Among the many new features that I really appreciate:A camera for it to lean and navigate the home landscape instead of simply running around and ramming into everythingWifI connectivityExtensive scheduling capabilityVery slick app for programming scheduling and overall management of this device.If I can come up with any con (that still exists) about this modern day version of the Roomba, it's that the collection bin for what it effectively picks up is still as small as before.  This still translates to repeated trips to your Roomba during a large area cleaning cycle to empty it's car ash try-like collection bin.  The good thing however is that with the mobile app and audible messaging system on the robot, you can at least quickly locate and understand why it has stopped.  On the mobile app it displays a very visible message indicating that the bin has to be emptied.In defense of iRobot, the intent of this device is that we regularly run it thereby reducing the amount of mess that the little guy has to collect.  That being the case if it's run regularly, then the bin won't fill as quickly.  However if you do have a pet or pets, it doesn't take long for animal hair, dirt, odd bits of treats of food to collect.  So even regular runs still will likely require 'collection bin maintenance'.  At least the robot is doing most of the work now!Another nice aspect of this robot now 'being connected'. is that you can even remotely kick off a cleaning cycle even if you're not home!  To me this is a huge added benefit, especially if you're not committed to scheduling automatic cleaning runs.  I also like the new movable barrier radar blocks that you can use to prevent the Roomba from entering an area that you want it to stay out of.  The invisible barriers can either be a point-to-point straight line or a point-to-point semi-circle (to say cordon off a pet feeding area).Finally, I'm very impressed with the overall user friendliness and function of the mobile app.  You can monitor operation, review past cleaning jobs, actually manage the robot (suspend, resume, cancel an active job, send it back to the charging dock), set up cleaning schedule on a daily basis and even specify the start time.  I also forgot to mention that if the robot runs low on power during its cleaning cycle, it will send itself back to charge and resume the job where it left off once charging is complete.  Pretty impressive.So yes, this is not your grandma's Roomba.  It's smarter, more manageable and programmable, more efficient, definitely more effective than past generations.  Being a Tech guy, I can appreciate and respect the work that the engineers at iRobot have put into improving their army of robotic cleaners!  The only thing that I wish they would design is a bigger collection bin for those of us that may not do the best job of running our robots more frequently!  Not they haven't now provided us with the tools to automate that process!  Good job iRobot.  You got me back on board!",eng,0.3532583834200599,19,0.2554147475279957,617
iRobot ROOMBA980 Robot Vacuum Cleaner,Es macht wirklich Spaß!,2019-02-22,Germany,5,2,"Es gab für mich viel zu tun ...Z. B. nach dem Auspacken Rombas Akku ausbauen, die Schutzfolie entfernen und wieder einsetzen (Kreuzschrauben am Unterteil).Romba ca. 3 Std. aufladen (Metallplatten auf der Unterseite auf die Kontakte der Ladestation schieben).Wer nicht technikbegeistert ist, sollte sich keinen Saugroboter anschaffen. Für mich als 100% Sehbehinderten Menschen war es immer recht mühselig, mit dem Staubsauger herumzuhantieren, weil der blöde Schlauch sich öfter mal im Schreibtischstuhl oder im Korbsessel verhedderte.Damit ist nun Schluss. Romba macht ganze Arbeit, und ich muss nur in den Ecken nachwischen oder saugen wo er nicht hinkommt. Dazu motiviert mich jetzt die gründliche Reinigung des Saugroboters.Tipp: Am besten Morgens den Reinigungsvorgang starten; ohne Beleuchtung fährt er nur sinnlos herum.",deu,0,4,-0.11835340224458432,119
iRobot ROOMBA980 Robot Vacuum Cleaner,ottimo,2019-08-02,Italy,4,8,OttimoUnica pecca non fa benissimo gli angoliE il rumore e come un aspirapolvere. Non è pensabile di farlo lavorare di notte,ita,0,1,0,21
iRobot ROOMBA980 Robot Vacuum Cleaner,Impressive,2018-04-20,Canada,5,0,"Fantastic robot. Has a very impressive AI algorithms and is exciting to watch it go to work. I've owned a cheap vacuum robot before and Roomba does not bump into objects in it's path as often. I watched it clean around my computer chair with 6 legs and it went in between all the legs. Impressive! I also saw it squeeze into places I was sure it would never get out of. Wrong! My previous robot had a tendency of getting lost under a chair with 4 legs - not Roomba.If you're choosing between 980 and 960: I don't have carpets but I still went for 980. With 980 you have an option to use ""performance clean"" which enables more powerful suction on all surfaces. I have it on by default because I can. I can downgrade to ""eco mode"" on the fly from an app if i'm in the house and i want roomba to work quietly.Top mounted camera is a privacy concern. I hope iRobot is safekeeping our private data in the cloud with all those security breaches going it should be a priority for them. Good thing is the camera is pointed forward meaning the camera will stare at the wall when roomba is docked.I love the reports roomba sends to my phone after each clean. You can easily see if roomba missed a spot.Talking about missed spots - yes, roomba is not perfect. You can mitigate this minor shortfall with daily cleanup. It will get to that spot eventually.Emptying trash is super easy too.Overall: Excellent but I wish it would also mop the floors for me. Braava lineup from iRobot is not as exciting and I want it to be in one unit.",eng,0.75,1,0.0873523586473651,285
iRobot ROOMBA980 Robot Vacuum Cleaner,I LOVE MY ROOMBA!,2018-01-25,Canada,5,0,"This thing has saved me countless hours of frustration with making sure the floors in my apartment are always swept. My wife and I have named him Alfred, and he has basically become a member of our family. He never gets tired of cleaning (and when he does, he simply mozies back to his little charging base and has a little nap before continuing where he left off) and even though we have sometimes come home to find that Alfred has locked himself in the bathroom, or got stuck on a pile of towels we left out accidentally, his shenanigans are always more adorable than misguided. I would also highly recommend buying a set of stick-on googley eyes to give this product a little more ""personality"", but make sure you buy ones with heavy-duty adhesive as the Roomba will try as hard as it can to go underneath places where it juuuuust barely fits. I love my Alfred, he was worth EVERY PENNY!",eng,0.375,4,0.07482853271720939,165
iRobot ROOMBA980 Robot Vacuum Cleaner,It’s a good product,2019-04-29,Canada,4,0,"It works well everyday. I keeps my floors much cleaner than they ever have been before. Having pets, it’s nice to just have clean hair-free floors. I do try to set it so that it operates when I’m out since it is a little noisy. I have mine set to do two passes because of all the pet hair, but often it has to recharge halfway through the cleaning on my 900 square foot bungalow.",eng,0.33541019662496846,5,0.3014273587105555,77
iRobot ROOMBA980 Robot Vacuum Cleaner,Excelente Roomba,2016-05-05,Mexico,5,10,"Anteriormente tuve la roomba 880 y aunque como cualquier robot a veces pareciera que va hacia todos lados, la roomba 980 si va en linea recta de ida y vuelta, hace una excelente limpieza.",spa,0,2,0,32
iRobot ROOMBA980 Robot Vacuum Cleaner,Absolutely worth it!!,2018-12-07,Canada,5,0,We LOVE this thing. He has been named Victor and he diligently cleans the main floor of our house 3 days a week.When he first arrived at our door I was a bit apprehensive from some of the horror stories I have read about them falling down the stairs or spreading a mess left by a pet around the house. So the first time we used him I must have watched home for about 1.5 hours as he  meticulously started vacuuming the floors. It was quite amazing to watch as he went line by line up and down the rooms then returned to do all the edges. When it came to the stairs I will admit I got nervous but he didn’t miss a beat and went right to the edge and back again. He gets places I rarely do (under the couch) and is always getting more dirt. Our dog doesn’t bother with Victor much occasionally bumps him with her nose if he rest to close and it just turns and goes the other way.Victor has been a part of our home for almost 2 years and we simply wipe his sensors when we empty his bin. I will be ordering some new filters and roller brushes because they have worn down.Would definitely recommend this to anyone and I have. My parents have a lower model that just bounces around only 1 room at a time then requires to be moved but the 900 series is fantastic and can clean the entire floor of our house while we’re at work.,eng,0.7794228634059949,3,0.06558635713673233,262
iRobot ROOMBA980 Robot Vacuum Cleaner,Roomba hum bug!,2017-08-30,Canada,1,4,"I have older versions of the roomba vacuum  that works especially well. I had very high hopes for this model, very disappointed.Nine times out of ten this unit will not make it back to the base.  It will stop within 2 to 3 feet of the base unit and give me an error message that it is stuck. It also consistently runs into the base unit while  cleaning, often times disconnecting it from the wall. Not sure what that is all about?",eng,-0.8660254037844387,3,0.15236815898797487,81
iRobot ROOMBA980 Robot Vacuum Cleaner,Super mais...,2016-08-18,Canada,4,4,J'avais déjà un Irobot 680 que je trouve merveilleux mais je voulais en avoir un qui puisse faire toute les pièces de ma maison sans avoir à le déplacer dans les autres pièces qui se trouvent plus loin de sa base de recharge et qu'il la retrouve une fois la job terminé. Le Irobot 980 lui en est capable. Son système de navigation Idapt est fantastique. Le seul point que je pourrais lui reprocher est qu'il n'y a pas de possibilité de programmer le 980 pour qu'il nettoie une pièce spécifique de la maison sans que celui-ci ne fasse toute les pièces. Probablement que cela viendra dans la prochaine version ou dans un update de celui-ci.,fra,0.5303300858899106,2,0.0899765866059701,115
iRobot ROOMBA980 Robot Vacuum Cleaner,Feeling like a rich person,2018-05-30,Canada,5,0,This is an amazing little machine!  I have had mine for 24 hours & used it upstairs & downstairs. You can actually feel cleaner air in your home.  This thing even cleans between the floor & the floorboards!  Can’t get a clean that close with my vacuole.  I was hesitant about the price but then decided to try it.  So glad I did. This is definitely a treat for me & I deserve to make me happy.  Thanks roomba!,sco,0.5590169943749475,5,0.17526881796323573,75
iRobot ROOMBA980 Robot Vacuum Cleaner,Poor Wi Fi networking design!,2017-11-23,Canada,2,2,"Very poor design for Wi Fi configuration.  It not compatible with 5.0Ghz band, cannot function in networks that disallow broadcasting (which is a common best practice for hardening IoT wireless networking).  Requires legacy 802.11n which most access points should no longer support given poor security and performance!I'll wait until engineers at iRobot catch up to the rest of the industry.",eng,-0.22360679774997896,5,-0.13918924627518037,61
iRobot ROOMBA980 Robot Vacuum Cleaner,Love the Roomba,2017-12-11,Canada,5,0,"My carpet has never been so clean! I have two dogs and three kids and my carpet looks new after just using it twice. I have area rugs with tassels in some areas and it did not suck them up at all, just glided smoothly over them. Our house is over 4,000 sq feet and I did have to clean it out a couple times during its cleaning run but I believe that might get better with time as built up hair and dust will continue to decrease each time I use it. It's very convenient having the app on your phone as it tells you when it needs recharging, to be cleaned out or is finished it's clean. I would definitely recommmend the 980.",eng,0.43301270189221935,3,0.1516267620684322,123
iRobot ROOMBA980 Robot Vacuum Cleaner,Supera expectativas y facilita las labores de limpieza,2019-04-24,Mexico,5,0,De los mejores pedazos de tecnología para el hogar; de verdad que facilita mucho las tareas de limpieza y el poder programarla para que limpie cuando no estás en casa es excelente (o activarla camino a casa cuando tienes visitas de último minuto)... el único contratiempo es que a veces se detiene a medio ciclo si el depósito se llena (fácilmente solucionarle si estás en casa) o si se atasca con algo (toallas o bolsas plasticas),spa,0,8,-0.023747949296545938,76
iRobot ROOMBA980 Robot Vacuum Cleaner,Not good for larger areas,2020-10-02,Canada,2,0,"Very noisy.. not good on Persian carpets at all! On our Persian rug, the filter would get full every 8 minutes.. it collected rug fibres and my rug is not even new. Also, It takes long time to learn the room/ area and map it. Till then it misses a lot. Maybe good for small houses or condos. We returned the product.",eng,-0.33541019662496846,5,-0.19610422820811538,61
iRobot ROOMBA980 Robot Vacuum Cleaner,Fabuloso !!!,2018-08-02,Spain,5,3,"Lo he recibido hoy y ya les puedo decir que después de ponerlo en marcha me encanta ,no se le olvida ni un rincón .Lo recibí como prometido ,pero antes de comprarlo hablé con  la persona  en Francia para algunas explicaciones y fue muy profesional me explico todo muy bien por teléfono lo recomiendo. Hace falta servicios de calidad como este .",spa,0,1,-0.022285287535690125,61
iRobot ROOMBA980 Robot Vacuum Cleaner,Not Charging Within Three Months of Use,2018-06-13,Canada,2,0,"I bought this product in February and it worked fairly well (with minor exceptions when the vacuum wouldn't find the base and keep circling endlessly until the battery is dead) until June. Then suddenly the vacuum wouldn't turn on. It turns out that, perhaps, the base is the problem. Or this is the opinion of someone who kept me for an hour on the phone from Irobot's Customer Service. They are supposed to ship a home base within 7-14 business days (which I also find quite an extended time given that the product is a vacuum cleaner that people use every day). Given the price of this product (the most expensive robot vacuum machine on the market) and the slow and apathetic response from Customer Service, I wouldn't recommend this product. Just a quick comparison - I have a manual Dyson vacuum cleaner which has been working, without even a minor glitch, for four years, every day. The latter is the vacuum cleaner that I would recommend to everyone in search of a fair priced, excellent vacuum machine.",eng,0,7,0.06192237330922318,176
iRobot ROOMBA980 Robot Vacuum Cleaner,A great improvement to my previous Roomba,2017-11-29,Canada,5,0,"A great improvement to my previous Roomba. It is unfortunate I cannot use my Alexa to control it. The app does not work for Canadians!If someone at Amazon read this, please guide me how to add this skill to my Alexa?",eng,0.472455591261534,7,0.29654587038243724,42
iRobot ROOMBA980 Robot Vacuum Cleaner,5 stars,2017-03-09,Canada,5,3,"We are a little bit skeptic at first, but this ""Zoom Zoom""  proved itself, it is doing a good job of cleaning the house, we especially like the low profile that help it clean under the Furnitures ,Beds etc.... This machine has no problem threading its way between hardwood floors to Carpets and drugs.Watching the Vacuum scooting along and twist and turn to clean the corner and between chairs then we know this is money well spend.The downside is it is a bit noisy, and we wish there is return home command on the Apps. Overall, we rate this machine at five stars and highly recommended.",eng,0,1,0.2313927205046263,108
iRobot ROOMBA980 Robot Vacuum Cleaner,DO NOT BUY PLEASE.,2018-02-23,Canada,1,7,"Doesn't work on dark surfaces, I find this to be a huge feature miss. I can't clean my apartment because of dark carpet. No way to over ride this functionality, the unit thinks its a drop so I have to pick it up and put it in boxed areas to clean, so much for a automated robot. Huge amount of money wasted. I would highly recommend DO NOT BUY THIS ITEM.",eng,-0.5,4,-0.17259717320689116,71
iRobot ROOMBA980 Robot Vacuum Cleaner,IROBOT,2017-05-09,Canada,5,4,"This vacuum is worth it's weight in gold. I am in a wheelchair & sweeping or vacuuming is very difficult, with dogs & cats cleaning has to be done on a daily basis. I just turn this baby on when I go to work & it's clean when I get home. Definitely 5 stars.",eng,0,1,0.27369182685770027,50
iRobot ROOMBA980 Robot Vacuum Cleaner,"Excellent, more than I expected",2017-09-08,Canada,5,0,"Excellent, more than I expected.  The Roomba cleaned every room (I live in a one level condo).  I started the Roomba immediately on receipt (after briefly reading the instructions, which were very simple).  The Roomba cleaned the entire condo (about 1500 sq.ft.) while I went shopping (about 2 hours).  Upon return, it had parked itself back in it's station.  I must consider purchasing the attachments for the machine to ""work like a mop"".",eng,0.44721359549995793,5,0.15283339738744955,72
iRobot ROOMBA980 Robot Vacuum Cleaner,Great product that is easy to use and maintain,2019-01-22,Canada,5,0,Very well made and does a great job. I have one chair it likes to get hung up on the base of every now and then but other than that is does very well.  We have a large hairy dog and this takes care of any issues very expediently and as frequently as I want to schedule it.,eng,0.5,9,0.3184105303076646,58
iRobot ROOMBA980 Robot Vacuum Cleaner,5 months and it stops working,2019-04-14,Canada,1,0,"After 5 months of use, it has stopped working. It thinks it's bumping into walls and just goes around in one spot, if it turns on at all from having error 16.  The troubleshooting guides say to check the bumper track to ensure it is in place and reset it. I've done this several times and the issue persists...  Biggest disappointment and feeling of wasted money on a product I've ever made. Unfortunately, now it's past Amazon's return period and I'm stuck with a $1000 paperweight.",eng,-0.0670820393249937,5,-0.20341811287654232,83
iRobot ROOMBA980 Robot Vacuum Cleaner,Totally worth buying it!!!!!,2018-01-11,Canada,5,0,"I know this is an expensive vacuum if you are thinking whether or not you should buy this....  I was like you but oh I am sooooo glad that I bought this and loving every bit of it.  This vacuum saves my sanity.  It won't bother me anymore to see anyone in the family drops bits of food under the table, dog start shedding, etc.  I now have more time & energy to enjoy the family & dog.I saw other reviews saying the vacuum is a bit noisy but for the work it does for you, you cannot complain too much.And my place is getting cleaned as I type here... :)",eng,0.675,4,0.30818258117796504,110
iRobot ROOMBA980 Robot Vacuum Cleaner,Does not pickup hair on low-pile carpet,2019-01-25,Canada,2,0,"Firstly, I have an odd fascination with vacuum cleaners. My spouse thinks I'm crazy. So you can imagine my delight when ordering my first robot vacuum - the Roomba 980. You can probably also imagine my dismay when it really did not do a very good job of its primary purpose - cleaning.The good:- The package itself was great, with everything you need - including a spare filter and edge brush + 2 virtual walls.- The app is very easy to use - and the mapping feature (to see where its cleaned, not to specify where to go) is handy.- The vacuum itself was relatively smart. It was able to circumnavigate obstructions well.- On hardwood floors, it did an okay job cleaning. It would inevitably have to do a second pass to get some items it spat out w/ the edge brush... but I was expecting that kind of thing.- On our high-pile area rug, it did an okay job cleaning. It did occasionally leave behind a bit of hair or a couple things here and there, but I was also not expecting perfection.The meh:- While the Roomba could skirt around obstacles, in the month I had to test, it could not figure out how to get into my kitchen all but one time. My kitchen is separated from my dining room by a normal door-sized entry way, but it clearly confused the Roomba almost all the time. (Weird that it did make its way in there once)- Where our light-coloured area rug ends at our dark wood floor under our couches, the Roomba thought there was a ""cliff"" and it would get stuck there repeatedly. I would understand if that happened occasionally, but we had to ""rescue"" it during all but one cleaning.The bad:- On our low-pile carpet in our basement, the Roomba 980 did a terrible job. I've read a bunch of reviews of the 980 being able to pickup hair etc without issue. But I've since also read as many reviews saying the opposite. And the latter was my experience - the Roomba did pick up some hair for sure, because it was tangled around its ""agitators"" - but it also left behind a lot. I mean, a lot. i.e., it would collect it somewhat, and then leave it behind.If I had more time to test, I might change my tune... but given, ultimately, 3 weeks to test, I cannot recommend this vacuum. My vacuum-loving heart is sad today as I return it to Amazon.",eng,0,8,0.030387249299043084,416
iRobot ROOMBA980 Robot Vacuum Cleaner,A very good autonomous house-cleaning robot,2017-12-04,Canada,4,0,"It's a very good autonomous house-cleaning robot after scheduling weekly task. It saved me a lot of time and worth to buy it. However, the noise is really a big loud and sometimes it will be stuck at somewhere especially if you have bar-stalls like this kind of base:
  
OASIS Swivel BROWN Leather Adjustable Hydraulic Bar Stool, Set of 2









  
  
    
  I hope it can work well in the next version.",eng,1.3266553002623875,7,0.48131869805675004,71
iRobot ROOMBA980 Robot Vacuum Cleaner,"This was a gift for my daughter, who has ...",2017-01-13,Canada,5,2,"This was a gift for my daughter, who has family members allergic to their 2 ancient cats. She reports that it works really well, and loves the ability to program it from her iPhone, and it's ability to return to dock when a charge is needed. It picks up a surprising amount of dust and cat hair.",eng,0.3666666666666667,9,0.26136639773995,56
iRobot ROOMBA980 Robot Vacuum Cleaner,"Battery lasts 32-34 minutes and after the first time, it couldn't find it's way back to base.",2019-02-01,Canada,2,0,"I really liked the concept and the first time i used it, it was great: ran for 1 hour and 7 minutes and returned to base to recharge. The second time, even  though it said it had a full charge, it died after 34 minutes and wanted to be carried back to the base. The third time, again with a full charge, it died after 32 minutes and needed to be carried back to base. Now, Canada Post is going to carry it back to Amazon.",eng,0,16,0.05321850001149749,82
iRobot ROOMBA980 Robot Vacuum Cleaner,Would buy again.,2016-05-05,Canada,5,2,"Crazy awesome! We have hardwood and laminate throughout our house with some area rugs and I had hesitations the 980 could handle it all. Specifically, there are some ""rises"" between rooms with laminate that I wasn't sure it could mount. It did a wonderful job at getting over these obstacles, though it had to try a few times. It also does a good job of quicly recognizing when it was on a carpet (and went into ""carpet boost"" mode) vs. being on hardwood.Cleaning wise I'd say it picks up about 90% of debris on the ground. I've got two kids (14 months and 4 y.o) and the roomba did a good job behind them. The kids also love watching it do its job. What it does leave behind tend to be larger items (beans, for example).",eng,0,3,0.08214600414762731,134
